日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20241031,宮崎銀行,8393,銀行業,0.0044%,TOPIX Small 2
20241031,佐賀銀行,8395,銀行業,0.0031%,TOPIX Small 2
20241031,琉球銀行,8399,銀行業,0.0059%,TOPIX Small 2
20241031,セブン銀行,8410,銀行業,0.0295%,TOPIX Mid400
20241031,みずほフィナンシャルグループ,8411,銀行業,1.1052%,TOPIX Core30
20241031,高知銀行,8416,銀行業,0.0001%,TOPIX Small 2
20241031,山口フィナンシャルグループ,8418,銀行業,0.0378%,TOPIX Mid400
20241031,芙蓉総合リース,8424,その他金融業,0.0255%,TOPIX Mid400
20241031,みずほリース,8425,その他金融業,0.0193%,TOPIX Small 1
20241031,東京センチュリー,8439,その他金融業,0.0298%,TOPIX Mid400
20241031,ＳＢＩホールディングス,8473,証券、商品先物取引業,0.1394%,TOPIX Mid400
20241031,日本証券金融,8511,その他金融業,0.0189%,TOPIX Small 1
20241031,アイフル,8515,その他金融業,0.0137%,TOPIX Small 1
20241031,日本アジア投資,8518,証券、商品先物取引業,0.0000%,TOPIX Small 2
20241031,名古屋銀行,8522,銀行業,0.0096%,TOPIX Small 1
20241031,北洋銀行,8524,銀行業,0.0140%,TOPIX Small 1
20241031,大光銀行,8537,銀行業,0.0001%,TOPIX Small 2
20241031,愛媛銀行,8541,銀行業,0.0039%,TOPIX Small 2
20241031,トマト銀行,8542,銀行業,0.0001%,TOPIX Small 2
20241031,京葉銀行,8544,銀行業,0.0079%,TOPIX Small 1
20241031,栃木銀行,8550,銀行業,0.0030%,TOPIX Small 2
20241031,北日本銀行,8551,銀行業,0.0023%,TOPIX Small 2
20241031,東和銀行,8558,銀行業,0.0027%,TOPIX Small 2
20241031,福島銀行,8562,銀行業,0.0001%,TOPIX Small 2
20241031,大東銀行,8563,銀行業,0.0001%,TOPIX Small 2
20241031,リコーリース,8566,その他金融業,0.0120%,TOPIX Small 1
20241031,イオンフィナンシャルサービス,8570,その他金融業,0.0181%,TOPIX Mid400
20241031,アコム,8572,その他金融業,0.0219%,TOPIX Mid400
20241031,ジャックス,8584,その他金融業,0.0117%,TOPIX Small 1
20241031,オリエントコーポレーション,8585,その他金融業,0.0076%,TOPIX Small 1
20241031,オリックス,8591,その他金融業,0.4999%,TOPIX Large70
20241031,三菱ＨＣキャピタル,8593,その他金融業,0.1317%,TOPIX Mid400
20241031,ジャフコ　グループ,8595,証券、商品先物取引業,0.0157%,TOPIX Mid400
20241031,九州リースサービス,8596,その他金融業,0.0001%,TOPIX Small 2
20241031,トモニホールディングス,8600,銀行業,0.0097%,TOPIX Small 1
20241031,大和証券グループ本社,8601,証券、商品先物取引業,0.1854%,TOPIX Mid400
20241031,野村ホールディングス,8604,証券、商品先物取引業,0.3426%,TOPIX Large70
20241031,岡三証券グループ,8609,証券、商品先物取引業,0.0124%,TOPIX Small 1
20241031,丸三証券,8613,証券、商品先物取引業,0.0079%,TOPIX Small 1
20241031,東洋証券,8614,証券、商品先物取引業,0.0039%,TOPIX Small 2
20241031,東海東京フィナンシャル・ホールディングス,8616,証券、商品先物取引業,0.0143%,TOPIX Small 1
20241031,光世証券,8617,証券、商品先物取引業,0.0000%,TOPIX Small 2
20241031,水戸証券,8622,証券、商品先物取引業,0.0033%,TOPIX Small 2
20241031,いちよし証券,8624,証券、商品先物取引業,0.0040%,TOPIX Small 2
20241031,松井証券,8628,証券、商品先物取引業,0.0145%,TOPIX Small 1
20241031,ＳＯＭＰＯホールディングス,8630,保険業,0.4143%,TOPIX Large70
20241031,日本取引所グループ,8697,その他金融業,0.2753%,TOPIX Large70
20241031,マネックスグループ,8698,証券、商品先物取引業,0.0182%,TOPIX Small 1
20241031,極東証券,8706,証券、商品先物取引業,0.0041%,TOPIX Small 1
20241031,岩井コスモホールディングス,8707,証券、商品先物取引業,0.0061%,TOPIX Small 2
20241031,アイザワ証券グループ,8708,証券、商品先物取引業,0.0061%,TOPIX Small 2
20241031,フィデアホールディングス,8713,銀行業,0.0037%,TOPIX Small 2
20241031,池田泉州ホールディングス,8714,銀行業,0.0121%,TOPIX Small 1
20241031,アニコム　ホールディングス,8715,保険業,0.0059%,TOPIX Small 1
20241031,ＭＳ＆ＡＤインシュアランスグループホールディングス,8725,保険業,0.6424%,TOPIX Large70
20241031,マネーパートナーズグループ,8732,証券、商品先物取引業,0.0001%,TOPIX Small 2
20241031,スパークス・グループ,8739,証券、商品先物取引業,0.0039%,TOPIX Small 2
20241031,小林洋行,8742,証券、商品先物取引業,0.0000%,TOPIX Small 2
20241031,第一生命ホールディングス,8750,保険業,0.4632%,TOPIX Large70
20241031,東京海上ホールディングス,8766,保険業,1.3858%,TOPIX Core30
20241031,アドバンテッジリスクマネジメント,8769,サービス業,0.0001%,TOPIX Small 2
20241031,イー・ギャランティ,8771,その他金融業,0.0063%,TOPIX Small 1
20241031,アサックス,8772,その他金融業,0.0001%,TOPIX Small 2
20241031,ＮＥＣキャピタルソリューション,8793,その他金融業,0.0047%,TOPIX Small 2
20241031,Ｔ＆Ｄホールディングス,8795,保険業,0.1690%,TOPIX Mid400
20241031,アドバンスクリエイト,8798,保険業,0.0016%,TOPIX Small 2
20241031,三井不動産,8801,不動産業,0.4691%,TOPIX Large70
20241031,三菱地所,8802,不動産業,0.3379%,TOPIX Large70
20241031,平和不動産,8803,不動産業,0.0174%,TOPIX Small 1
20241031,東京建物,8804,不動産業,0.0562%,TOPIX Mid400
20241031,京阪神ビルディング,8818,不動産業,0.0064%,TOPIX Small 2
20241031,住友不動産,8830,不動産業,0.1908%,TOPIX Large70
20241031,太平洋興発,8835,卸売業,0.0001%,TOPIX Small 2
20241031,テーオーシー,8841,不動産業,0.0028%,TOPIX Small 2
20241031,レオパレス２１,8848,不動産業,0.0124%,TOPIX Small 1
20241031,スターツコーポレーション,8850,不動産業,0.0148%,TOPIX Small 1
20241031,フジ住宅,8860,不動産業,0.0023%,TOPIX Small 2
20241031,空港施設,8864,不動産業,0.0021%,TOPIX Small 2
20241031,明和地所,8869,不動産業,0.0020%,TOPIX Small 2
20241031,ゴールドクレスト,8871,不動産業,0.0052%,TOPIX Small 1
20241031,リログループ,8876,サービス業,0.0278%,TOPIX Mid400
20241031,エスリード,8877,不動産業,0.0055%,TOPIX Small 2
20241031,日神グループホールディングス,8881,不動産業,0.0020%,TOPIX Small 2
20241031,日本エスコン,8892,不動産業,0.0066%,TOPIX Small 1
20241031,ＭＩＲＡＲＴＨホールディングス,8897,不動産業,0.0074%,TOPIX Small 1
20241031,ＡＶＡＮＴＩＡ,8904,不動産業,0.0001%,TOPIX Small 2
20241031,イオンモール,8905,不動産業,0.0312%,TOPIX Mid400
20241031,毎日コムネット,8908,不動産業,0.0001%,TOPIX Small 2
20241031,ファースト住建,8917,不動産業,0.0001%,TOPIX Small 2
20241031,ランド,8918,不動産業,0.0011%,TOPIX Small 2
20241031,カチタス,8919,不動産業,0.0134%,TOPIX Small 1
20241031,東祥,8920,サービス業,0.0015%,TOPIX Small 2
20241031,トーセイ,8923,不動産業,0.0102%,TOPIX Small 1
20241031,穴吹興産,8928,不動産業,0.0001%,TOPIX Small 2
20241031,サンフロンティア不動産,8934,不動産業,0.0078%,TOPIX Small 1
20241031,ＦＪネクストホールディングス,8935,不動産業,0.0030%,TOPIX Small 2
20241031,インテリックス,8940,不動産業,0.0001%,TOPIX Small 2
20241031,ランドビジネス,8944,不動産業,0.0000%,TOPIX Small 2
20241031,サンネクスタグループ,8945,不動産業,0.0001%,TOPIX Small 2
20241031,グランディハウス,8999,不動産業,0.0013%,TOPIX Small 2
20241031,東武鉄道,9001,陸運業,0.0675%,TOPIX Mid400
20241031,相鉄ホールディングス,9003,陸運業,0.0205%,TOPIX Mid400
20241031,東急,9005,陸運業,0.1370%,TOPIX Mid400
20241031,京浜急行電鉄,9006,陸運業,0.0383%,TOPIX Mid400
20241031,小田急電鉄,9007,陸運業,0.0687%,TOPIX Mid400
20241031,京王電鉄,9008,陸運業,0.0468%,TOPIX Mid400
20241031,京成電鉄,9009,陸運業,0.0600%,TOPIX Mid400
20241031,富士急行,9010,陸運業,0.0082%,TOPIX Small 1
20241031,東日本旅客鉄道,9020,陸運業,0.4382%,TOPIX Large70
20241031,西日本旅客鉄道,9021,陸運業,0.1793%,TOPIX Large70
20241031,東海旅客鉄道,9022,陸運業,0.3178%,TOPIX Large70
20241031,西武ホールディングス,9024,陸運業,0.0964%,TOPIX Mid400
20241031,鴻池運輸,9025,陸運業,0.0111%,TOPIX Small 1
20241031,西日本鉄道,9031,陸運業,0.0165%,TOPIX Mid400
20241031,ハマキョウレックス,9037,陸運業,0.0110%,TOPIX Small 2
20241031,サカイ引越センター,9039,陸運業,0.0081%,TOPIX Small 1
20241031,近鉄グループホールディングス,9041,陸運業,0.0984%,TOPIX Mid400
20241031,阪急阪神ホールディングス,9042,陸運業,0.1433%,TOPIX Mid400
20241031,南海電気鉄道,9044,陸運業,0.0277%,TOPIX Mid400
20241031,京阪ホールディングス,9045,陸運業,0.0407%,TOPIX Mid400
20241031,神戸電鉄,9046,陸運業,0.0017%,TOPIX Small 2
20241031,名古屋鉄道,9048,陸運業,0.0483%,TOPIX Mid400
20241031,山陽電気鉄道,9052,陸運業,0.0039%,TOPIX Small 2
20241031,アルプス物流,9055,陸運業,0.0015%,TOPIX Small 1
20241031,トランコム,9058,倉庫・運輸関連業,0.0085%,TOPIX Small 1
20241031,ヤマトホールディングス,9064,陸運業,0.0509%,TOPIX Mid400
20241031,山九,9065,陸運業,0.0333%,TOPIX Mid400
20241031,日新,9066,倉庫・運輸関連業,0.0076%,TOPIX Small 2
20241031,丸運,9067,陸運業,0.0001%,TOPIX Small 2
20241031,丸全昭和運輸,9068,陸運業,0.0094%,TOPIX Small 2
20241031,センコーグループホールディングス,9069,陸運業,0.0218%,TOPIX Small 1
20241031,トナミホールディングス,9070,陸運業,0.0033%,TOPIX Small 2
20241031,ニッコンホールディングス,9072,陸運業,0.0288%,TOPIX Mid400
20241031,日本石油輸送,9074,陸運業,0.0001%,TOPIX Small 2
20241031,福山通運,9075,陸運業,0.0107%,TOPIX Small 1
20241031,セイノーホールディングス,9076,陸運業,0.0313%,TOPIX Mid400
20241031,神奈川中央交通,9081,陸運業,0.0024%,TOPIX Small 2
20241031,ＡＺ－ＣＯＭ丸和ホールディングス,9090,陸運業,0.0083%,TOPIX Small 1
20241031,日本郵船,9101,海運業,0.2751%,TOPIX Large70
20241031,商船三井,9104,海運業,0.2566%,TOPIX Large70
20241031,川崎汽船,9107,海運業,0.1250%,TOPIX Mid400
20241031,ＮＳユナイテッド海運,9110,海運業,0.0071%,TOPIX Small 1
20241031,明海グループ,9115,海運業,0.0002%,TOPIX Small 2
20241031,飯野海運,9119,海運業,0.0107%,TOPIX Small 1
20241031,共栄タンカー,9130,海運業,0.0001%,TOPIX Small 2
20241031,九州旅客鉄道,9142,陸運業,0.0794%,TOPIX Mid400
20241031,ＳＧホールディングス,9143,陸運業,0.0664%,TOPIX Mid400
20241031,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,9147,陸運業,0.0698%,TOPIX Mid400
20241031,ＩＤ＆Ｅホールディングス,9161,サービス業,0.0070%,TOPIX Small 1
20241031,日本航空,9201,空運業,0.1455%,TOPIX Mid400
20241031,ＡＮＡホールディングス,9202,空運業,0.2116%,TOPIX Large70
20241031,ビーウィズ,9216,サービス業,0.0009%,TOPIX Small 2
20241031,サンウェルズ,9229,サービス業,0.0019%,TOPIX Small 2
20241031,パスコ,9232,空運業,0.0001%,TOPIX Small 2
20241031,ＴＲＥホールディングス,9247,サービス業,0.0110%,TOPIX Small 1
20241031,人・夢・技術グループ,9248,サービス業,0.0018%,TOPIX Small 2
20241031,西本Ｗｉｓｍｅｔｔａｃホールディングス,9260,卸売業,0.0022%,TOPIX Small 2
20241031,シルバーライフ,9262,小売業,0.0005%,TOPIX Small 2
20241031,ヤマシタヘルスケアホールディングス,9265,卸売業,0.0001%,TOPIX Small 2
20241031,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,9267,小売業,0.0075%,TOPIX Small 1
20241031,コーア商事ホールディングス,9273,卸売業,0.0013%,TOPIX Small 2
20241031,ＫＰＰグループホールディングス,9274,卸売業,0.0037%,TOPIX Small 1
20241031,ナルミヤ・インターナショナル,9275,小売業,0.0001%,TOPIX Small 2
20241031,ブックオフグループホールディングス,9278,小売業,0.0029%,TOPIX Small 2
20241031,ギフトホールディングス,9279,小売業,0.0044%,TOPIX Small 2
20241031,三菱倉庫,9301,倉庫・運輸関連業,0.0278%,TOPIX Mid400
20241031,三井倉庫ホールディングス,9302,倉庫・運輸関連業,0.0189%,TOPIX Small 1
20241031,住友倉庫,9303,倉庫・運輸関連業,0.0205%,TOPIX Small 1
20241031,澁澤倉庫,9304,倉庫・運輸関連業,0.0037%,TOPIX Small 2
20241031,ヤマタネ,9305,卸売業,0.0036%,TOPIX Small 2
20241031,東陽倉庫,9306,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,乾汽船,9308,海運業,0.0037%,TOPIX Small 2
20241031,日本トランスシティ,9310,倉庫・運輸関連業,0.0048%,TOPIX Small 2
20241031,ケイヒン,9312,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,中央倉庫,9319,倉庫・運輸関連業,0.0025%,TOPIX Small 2
20241031,川西倉庫,9322,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,安田倉庫,9324,倉庫・運輸関連業,0.0029%,TOPIX Small 2
20241031,ファイズホールディングス,9325,倉庫・運輸関連業,0.0000%,TOPIX Small 2
20241031,ＮＩＳＳＯホールディングス,9332,サービス業,0.0019%,TOPIX Small 2
20241031,大栄環境,9336,サービス業,0.0183%,TOPIX Small 1
20241031,ＧＥＮＯＶＡ,9341,サービス業,0.0016%,TOPIX Small 2
20241031,日本管財ホールディングス,9347,サービス業,0.0075%,TOPIX Small 2
20241031,東洋埠頭,9351,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,上組,9364,倉庫・運輸関連業,0.0381%,TOPIX Mid400
20241031,サンリツ,9366,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,キムラユニティー,9368,倉庫・運輸関連業,0.0002%,TOPIX Small 2
20241031,キユーソー流通システム,9369,倉庫・運輸関連業,0.0033%,TOPIX Small 2
20241031,東海運,9380,倉庫・運輸関連業,0.0001%,TOPIX Small 2
20241031,エーアイテイー,9381,倉庫・運輸関連業,0.0029%,TOPIX Small 2
20241031,内外トランスライン,9384,倉庫・運輸関連業,0.0029%,TOPIX Small 2
20241031,ショーエイコーポレーション,9385,化学,0.0001%,TOPIX Small 2
20241031,日本コンセプト,9386,倉庫・運輸関連業,0.0017%,TOPIX Small 2
20241031,ＴＢＳホールディングス,9401,情報・通信業,0.0497%,TOPIX Mid400
20241031,日本テレビホールディングス,9404,情報・通信業,0.0542%,TOPIX Mid400
20241031,朝日放送グループホールディングス,9405,情報・通信業,0.0015%,TOPIX Small 2
20241031,テレビ朝日ホールディングス,9409,情報・通信業,0.0126%,TOPIX Small 1
20241031,スカパーＪＳＡＴホールディングス,9412,情報・通信業,0.0178%,TOPIX Small 1
20241031,テレビ東京ホールディングス,9413,情報・通信業,0.0055%,TOPIX Small 1
20241031,日本ＢＳ放送,9414,情報・通信業,0.0001%,TOPIX Small 2
20241031,ビジョン,9416,情報・通信業,0.0041%,TOPIX Small 1
20241031,スマートバリュー,9417,情報・通信業,0.0000%,TOPIX Small 2
20241031,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,9418,情報・通信業,0.0143%,TOPIX Small 1
20241031,ワイヤレスゲート,9419,情報・通信業,0.0000%,TOPIX Small 2
20241031,日本通信,9424,情報・通信業,0.0030%,TOPIX Small 1
20241031,クロップス,9428,情報・通信業,0.0000%,TOPIX Small 2
20241031,日本電信電話,9432,情報・通信業,1.1405%,TOPIX Core30
20241031,ＫＤＤＩ,9433,情報・通信業,0.9123%,TOPIX Core30
20241031,ソフトバンク,9434,情報・通信業,0.8008%,TOPIX Core30
20241031,光通信,9435,情報・通信業,0.0933%,TOPIX Mid400
20241031,エムティーアイ,9438,情報・通信業,0.0020%,TOPIX Small 2
20241031,ＧＭＯインターネットグループ,9449,情報・通信業,0.0224%,TOPIX Mid400
20241031,ファイバーゲート,9450,情報・通信業,0.0014%,TOPIX Small 2
20241031,アイドママーケティングコミュニケーション,9466,情報・通信業,0.0000%,TOPIX Small 2
20241031,ＫＡＤＯＫＡＷＡ,9468,情報・通信業,0.0459%,TOPIX Mid400
20241031,学研ホールディングス,9470,情報・通信業,0.0047%,TOPIX Small 1
20241031,ゼンリン,9474,情報・通信業,0.0036%,TOPIX Small 2
20241031,昭文社ホールディングス,9475,情報・通信業,0.0000%,TOPIX Small 2
20241031,インプレスホールディングス,9479,情報・通信業,0.0000%,TOPIX Small 2
20241031,東京電力ホールディングス,9501,電気・ガス業,0.1356%,TOPIX Mid400
20241031,中部電力,9502,電気・ガス業,0.1674%,TOPIX Mid400
20241031,関西電力,9503,電気・ガス業,0.2677%,TOPIX Mid400
20241031,中国電力,9504,電気・ガス業,0.0500%,TOPIX Mid400
20241031,北陸電力,9505,電気・ガス業,0.0281%,TOPIX Mid400
20241031,東北電力,9506,電気・ガス業,0.1025%,TOPIX Mid400
20241031,四国電力,9507,電気・ガス業,0.0331%,TOPIX Mid400
20241031,九州電力,9508,電気・ガス業,0.1022%,TOPIX Mid400
20241031,北海道電力,9509,電気・ガス業,0.0268%,TOPIX Mid400
20241031,沖縄電力,9511,電気・ガス業,0.0069%,TOPIX Small 1
20241031,電源開発,9513,電気・ガス業,0.0497%,TOPIX Mid400
20241031,エフオン,9514,電気・ガス業,0.0007%,TOPIX Small 2
20241031,イーレックス,9517,電気・ガス業,0.0032%,TOPIX Small 2
20241031,レノバ,9519,電気・ガス業,0.0061%,TOPIX Small 1
20241031,東京瓦斯,9531,電気・ガス業,0.1899%,TOPIX Mid400
20241031,大阪瓦斯,9532,電気・ガス業,0.1693%,TOPIX Mid400
20241031,東邦瓦斯,9533,電気・ガス業,0.0389%,TOPIX Mid400
20241031,北海道瓦斯,9534,電気・ガス業,0.0045%,TOPIX Small 2
20241031,広島ガス,9535,電気・ガス業,0.0021%,TOPIX Small 2
20241031,西部ガスホールディングス,9536,電気・ガス業,0.0048%,TOPIX Small 2
20241031,静岡ガス,9543,電気・ガス業,0.0060%,TOPIX Small 1
20241031,メタウォーター,9551,電気・ガス業,0.0063%,TOPIX Small 1
20241031,Ｍ＆Ａ総研ホールディングス,9552,サービス業,0.0065%,TOPIX Small 1
20241031,アイネット,9600,情報・通信業,0.0024%,TOPIX Small 2
20241031,松竹,9601,情報・通信業,0.0164%,TOPIX Small 1
20241031,東宝,9602,情報・通信業,0.0947%,TOPIX Mid400
20241031,エイチ・アイ・エス,9603,サービス業,0.0149%,TOPIX Small 1
20241031,東映,9605,情報・通信業,0.0211%,TOPIX Small 1
20241031,ラックランド,9612,サービス業,0.0022%,TOPIX Small 2
20241031,ＮＴＴデータグループ,9613,情報・通信業,0.1659%,TOPIX Mid400
20241031,共立メンテナンス,9616,サービス業,0.0206%,TOPIX Mid400
20241031,イチネンホールディングス,9619,サービス業,0.0047%,TOPIX Small 2
20241031,建設技術研究所,9621,サービス業,0.0062%,TOPIX Small 2
20241031,スペース,9622,サービス業,0.0022%,TOPIX Small 2
20241031,アインホールディングス,9627,小売業,0.0191%,TOPIX Mid400
20241031,燦ホールディングス,9628,サービス業,0.0025%,TOPIX Small 2
20241031,ピー・シー・エー,9629,情報・通信業,0.0033%,TOPIX Small 2
20241031,スバル興業,9632,サービス業,0.0033%,TOPIX Small 2
20241031,東京テアトル,9633,サービス業,0.0001%,TOPIX Small 2
20241031,タナベコンサルティンググループ,9644,サービス業,0.0013%,TOPIX Small 2
20241031,ビジネスブレイン太田昭和,9658,情報・通信業,0.0021%,TOPIX Small 2
20241031,ナガワ,9663,サービス業,0.0049%,TOPIX Small 1
20241031,東京都競馬,9672,サービス業,0.0081%,TOPIX Small 1
20241031,常磐興産,9675,サービス業,0.0002%,TOPIX Small 2
20241031,カナモト,9678,サービス業,0.0115%,TOPIX Small 1
20241031,ＤＴＳ,9682,情報・通信業,0.0187%,TOPIX Small 1
20241031,スクウェア・エニックス・ホールディングス,9684,情報・通信業,0.0779%,TOPIX Mid400
20241031,シーイーシー,9692,情報・通信業,0.0059%,TOPIX Small 1
20241031,カプコン,9697,情報・通信業,0.1580%,TOPIX Mid400
20241031,ニシオホールディングス,9699,サービス業,0.0082%,TOPIX Small 1
20241031,アイ・エス・ビー,9702,情報・通信業,0.0017%,TOPIX Small 2
20241031,アゴーラ　ホスピタリティー　グループ,9704,サービス業,0.0001%,TOPIX Small 2
20241031,日本空港ビルデング,9706,不動産業,0.0507%,TOPIX Mid400
20241031,トランス・コスモス,9715,サービス業,0.0113%,TOPIX Small 1
20241031,乃村工藝社,9716,サービス業,0.0090%,TOPIX Small 1
20241031,ＳＣＳＫ,9719,情報・通信業,0.0608%,TOPIX Mid400
20241031,藤田観光,9722,サービス業,0.0111%,TOPIX Small 1
20241031,ＫＮＴ－ＣＴホールディングス,9726,サービス業,0.0020%,TOPIX Small 2
20241031,トーカイ,9729,サービス業,0.0051%,TOPIX Small 2
20241031,白洋舎,9731,サービス業,0.0001%,TOPIX Small 2
20241031,セコム,9735,サービス業,0.2960%,TOPIX Large70
20241031,ＮＳＷ,9739,情報・通信業,0.0034%,TOPIX Small 2
20241031,セントラル警備保障,9740,サービス業,0.0040%,TOPIX Small 2
20241031,アイネス,9742,情報・通信業,0.0031%,TOPIX Small 2
20241031,丹青社,9743,サービス業,0.0046%,TOPIX Small 1
20241031,メイテックグループホールディングス,9744,サービス業,0.0288%,TOPIX Mid400
20241031,ＴＫＣ,9746,情報・通信業,0.0184%,TOPIX Small 1
20241031,富士ソフト,9749,情報・通信業,0.0671%,TOPIX Mid400
20241031,応用地質,9755,サービス業,0.0064%,TOPIX Small 2
20241031,船井総研ホールディングス,9757,サービス業,0.0130%,TOPIX Small 1
20241031,ＮＳＤ,9759,情報・通信業,0.0331%,TOPIX Mid400
20241031,進学会ホールディングス,9760,サービス業,0.0000%,TOPIX Small 2
20241031,丸紅建材リース,9763,卸売業,0.0001%,TOPIX Small 2
20241031,オオバ,9765,サービス業,0.0002%,TOPIX Small 2
20241031,コナミグループ,9766,情報・通信業,0.1370%,TOPIX Mid400
20241031,いであ,9768,サービス業,0.0002%,TOPIX Small 2
20241031,学究社,9769,サービス業,0.0020%,TOPIX Small 2
20241031,イオンディライト,9787,サービス業,0.0124%,TOPIX Small 1
20241031,ナック,9788,サービス業,0.0015%,TOPIX Small 2
20241031,福井コンピュータホールディングス,9790,情報・通信業,0.0049%,TOPIX Small 1
20241031,ダイセキ,9793,サービス業,0.0251%,TOPIX Small 1
20241031,ステップ,9795,サービス業,0.0020%,TOPIX Small 2
20241031,泉州電業,9824,卸売業,0.0097%,TOPIX Small 1
20241031,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,9828,小売業,0.0062%,TOPIX Small 1
20241031,トラスコ中山,9830,卸売業,0.0130%,TOPIX Small 1
20241031,ヤマダホールディングス,9831,小売業,0.0369%,TOPIX Mid400
20241031,オートバックスセブン,9832,卸売業,0.0135%,TOPIX Small 1
20241031,モリト,9837,卸売業,0.0031%,TOPIX Small 2
20241031,アークランズ,9842,小売業,0.0136%,TOPIX Small 1
20241031,ニトリホールディングス,9843,小売業,0.1919%,TOPIX Large70
20241031,グルメ杵屋,9850,小売業,0.0023%,TOPIX Small 2
20241031,愛眼,9854,小売業,0.0000%,TOPIX Small 2
20241031,ケーユーホールディングス,9856,小売業,0.0017%,TOPIX Small 2
20241031,吉野家ホールディングス,9861,小売業,0.0333%,TOPIX Mid400
20241031,加藤産業,9869,卸売業,0.0141%,TOPIX Small 1
20241031,北恵,9872,卸売業,0.0001%,TOPIX Small 2
20241031,イノテック,9880,電気機器,0.0027%,TOPIX Small 2
20241031,イエローハット,9882,卸売業,0.0120%,TOPIX Small 1
20241031,松屋フーズホールディングス,9887,小売業,0.0087%,TOPIX Small 2
20241031,ＪＢＣＣホールディングス,9889,情報・通信業,0.0076%,TOPIX Small 1
20241031,ＪＫホールディングス,9896,卸売業,0.0022%,TOPIX Small 2
20241031,サガミホールディングス,9900,小売業,0.0078%,TOPIX Small 2
20241031,日伝,9902,卸売業,0.0050%,TOPIX Small 2
20241031,ミロク情報サービス,9928,情報・通信業,0.0043%,TOPIX Small 2
20241031,北沢産業,9930,卸売業,0.0001%,TOPIX Small 2
20241031,杉本商事,9932,卸売業,0.0034%,TOPIX Small 2
20241031,因幡電機産業,9934,卸売業,0.0295%,TOPIX Mid400
20241031,王将フードサービス,9936,小売業,0.0162%,TOPIX Small 1
20241031,ミニストップ,9946,小売業,0.0040%,TOPIX Small 2
20241031,アークス,9948,小売業,0.0117%,TOPIX Small 1
20241031,バローホールディングス,9956,小売業,0.0110%,TOPIX Small 1
20241031,東テク,9960,卸売業,0.0073%,TOPIX Small 2
20241031,ミスミグループ本社,9962,卸売業,0.1045%,TOPIX Mid400
20241031,アルテック,9972,卸売業,0.0000%,TOPIX Small 2
20241031,ベルク,9974,小売業,0.0089%,TOPIX Small 1
20241031,大庄,9979,小売業,0.0017%,TOPIX Small 2
20241031,タキヒヨー,9982,卸売業,0.0001%,TOPIX Small 2
20241031,ファーストリテイリング,9983,小売業,0.7626%,TOPIX Core30
20241031,ソフトバンクグループ,9984,情報・通信業,1.2162%,TOPIX Core30
20241031,蔵王産業,9986,卸売業,0.0001%,TOPIX Small 2
20241031,スズケン,9987,卸売業,0.0452%,TOPIX Mid400
20241031,サンドラッグ,9989,小売業,0.0349%,TOPIX Mid400
20241031,サックスバー　ホールディングス,9990,小売業,0.0024%,TOPIX Small 2
20241031,ジェコス,9991,卸売業,0.0016%,TOPIX Small 2
20241031,ヤマザワ,9993,小売業,0.0001%,TOPIX Small 2
20241031,やまや,9994,小売業,0.0002%,TOPIX Small 2
20241031,ベルーナ,9997,小売業,0.0047%,TOPIX Small 1
